Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Industry,Gas Type,Scale,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.1. Energy Industries,Methane,Units,0.000225002,0.000225002,0.000185937,0.000193211,0.000184374,0.000200738,0.000246179,0.000313157,0.000187471,0.000166429,0.000236264,0.00024724,0.000273742,0.000263917,0.000250174,0.000126941,7.3354367468003e-05,8.5808583331335e-05,8.1911195034805e-05,6.1174234228463e-05,3.9208423201341e-05,2.8296849681609e-05,0.000119479,0.000188874,0.00036708,0.001003262,0.000803452,0.00095125,0.001461239,0.003986262,0.00126939,0.002302355,0.002927098,0.00476001,0.008108871,0.004957107,0.006064901,0.006447825,0.0082457,0.013524084,0.007778502,0.009894811,0.010575315,0.011184874,0.010495947,0.01452281,0.019171341,0.017876821,0.016737686,0.021247868,0.017864038,0.016532757,0.016603702,0.016811106,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.1. Energy Industries,Nitrous oxide,Units,0.000418249,0.000418249,0.000346853,0.000360622,0.000343896,0.000374869,0.000454509,0.000582565,0.000343384,0.000303555,0.000437017,0.000462891,0.000513055,0.000493183,0.000459523,0.000228809,0.0001363,0.000153501,0.000146124,0.000105597,6.78427295e-05,4.71886772e-05,0.000219783,0.000357512,0.00069483,0.001899033,0.001520819,0.00180058,0.002765916,0.005609334,0.002314794,0.00380153,0.004714309,0.007120039,0.011814896,0.007606537,0.009515812,0.00990249,0.012189433,0.018631778,0.011383532,0.015518221,0.015950265,0.017417827,0.016151751,0.021684186,0.026786228,0.024288047,0.022682899,0.029014382,0.024627422,0.022999829,0.023179449,0.023596999,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.2. Manufacturing Industries and Construction,Carbon dioxide,Units,0.283138806,0.283138806,0.317850423,0.346308964,0.380438116,0.408635444,0.41232918,0.4416914,0.483014195,0.548394492,0.539408858,0.46331697,0.426716465,0.515681545,0.607087072,0.513346857,0.488664498,0.581226714,0.687763608,0.813319929,0.756372735,0.759096037,0.781652606,0.764245427,0.778535469,0.749823009,0.918328258,0.713231768,0.782848809,1.005872406,1.044684058,1.198823721,1.197418782,1.436211112,1.733492713,1.699701156,1.979474128,1.883477616,1.844276219,1.737455187,1.811606458,2.537871492,2.935102738,2.317875087,1.484123548,1.961083062,1.22422203,1.230997081,1.167373652,1.158565815,0.817939191,0.820544141,0.853018581,0.906629786,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.2. Manufacturing Industries and Construction,Greenhouse gas,Units,0.297555688,0.297555688,0.332779422,0.361270007,0.396398863,0.425020016,0.42914794,0.459733427,0.501771386,0.56812322,0.562870698,0.48625066,0.450636464,0.540143981,0.631245672,0.537676348,0.511236663,0.606931245,0.714111462,0.840299352,0.783595129,0.786016852,0.80894801,0.791714597,0.806059643,0.777833285,0.947459635,0.743515026,0.813778237,1.038331245,1.070467606,1.226908739,1.229942084,1.469398943,1.764964075,1.743234279,2.027071311,1.93620918,1.8840184,1.762636308,1.849210227,2.574646577,2.972669638,2.352216088,1.517542809,1.986425136,1.251664564,1.261088314,1.182313025,1.175547753,0.831732121,0.834571929,0.871091336,0.924870892,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.2. Manufacturing Industries and Construction,Methane,Units,0.005285976,0.005285976,0.005501661,0.005508041,0.005939727,0.006118479,0.006309059,0.006840376,0.007143656,0.007554163,0.00920636,0.008997325,0.009443333,0.009655393,0.009495966,0.009596978,0.008830648,0.010186424,0.010439287,0.010678976,0.010803022,0.010815851,0.010924848,0.010982409,0.011025548,0.011103687,0.01142676,0.011943589,0.012080335,0.012915989,0.009944917,0.01077837,0.012338631,0.012366659,0.011344997,0.016165123,0.017656438,0.019484342,0.014776661,0.008218572,0.013760427,0.013494708,0.013754431,0.012480042,0.012412678,0.009103236,0.009684505,0.009027042,0.006385343,0.006622766,0.005580892,0.005650331,0.007105635,0.007165095,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.2. Manufacturing Industries and Construction,Nitrous oxide,Units,0.009130906,0.009130906,0.009427338,0.009453001,0.01002102,0.010266092,0.010509702,0.01120165,0.011613536,0.012174565,0.01425548,0.013936365,0.014476666,0.014807044,0.014662634,0.014732514,0.013741516,0.015518107,0.015908567,0.016300447,0.016419372,0.016104964,0.016370556,0.01648676,0.016498626,0.01690659,0.017704617,0.018339669,0.018849094,0.01954285,0.015838631,0.017306648,0.020184671,0.020821172,0.020126365,0.027368,0.029940745,0.033247221,0.02496552,0.016962549,0.023843343,0.023280377,0.023812469,0.021860958,0.021006582,0.016238838,0.017758029,0.02106419,0.008554029,0.010359172,0.008212038,0.008377458,0.01096712,0.011076011,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3. Transport,Carbon dioxide,Units,0.4529901,0.4529901,0.484763699,0.532268005,0.504118508,0.523577567,0.542517083,0.577187307,0.618171496,0.653153333,0.615586193,0.631836445,0.644982148,0.727573152,0.76255528,0.772076867,0.870605908,0.936946367,0.991387561,1.086396771,1.045101266,1.03506012,1.164012944,1.318633346,1.536697581,1.54786935,1.502338686,1.64908766,1.828441992,2.118132533,2.114820038,2.254229302,2.257126212,2.296251694,2.329987371,2.125477098,1.989133131,3.155451413,3.040859151,2.968752283,2.971941019,3.052161985,3.170397594,3.158413849,3.287826897,3.893076005,4.017101332,3.913981759,3.965394476,4.215536982,3.534806271,4.597337965,4.658925795,4.957454472,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3. Transport,Greenhouse gas,Units,0.462309485,0.461993591,0.494448522,0.543071889,0.514385751,0.534461187,0.553397199,0.588515869,0.630808433,0.665879324,0.627676296,0.644980307,0.658146756,0.743501896,0.778858403,0.78802968,0.889128441,0.956856493,1.012414094,1.107851058,1.065618122,1.056545165,1.188229623,1.345875222,1.567451912,1.580192097,1.535804588,1.687773011,1.875791144,2.176993993,2.156206995,2.29809568,2.300495602,2.340728737,2.376204391,2.167371432,2.027046373,3.213081125,3.093404043,3.020212439,3.021935871,3.103412881,3.223760901,3.211664996,3.343132653,3.956407044,4.089741775,3.984026934,4.032708604,4.286326591,3.593795958,4.67364233,4.735799019,5.039212077,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3. Transport,Methane,Units,0.003577746,0.003575121,0.003755404,0.004093482,0.003811932,0.003868045,0.003850665,0.004113246,0.004480629,0.004587135,0.004284089,0.004298615,0.004398464,0.004847213,0.005036271,0.005076372,0.005651483,0.006114332,0.006290482,0.006671192,0.006385746,0.006589606,0.00771772,0.008781856,0.010232012,0.010426206,0.009527814,0.010604732,0.011562081,0.012643074,0.01221352,0.012672311,0.01239168,0.01226219,0.012740978,0.01078714,0.009095532,0.013985091,0.013331402,0.014030407,0.013833505,0.014369751,0.014655366,0.014350128,0.0148064,0.017185796,0.017460542,0.017354515,0.017537477,0.01903769,0.01604256,0.020772378,0.021241006,0.022586922,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3. Transport,Nitrous oxide,Units,0.005741638,0.005428371,0.005929419,0.006710402,0.006455311,0.007015575,0.007029451,0.007215317,0.008156307,0.008138855,0.007806015,0.008845247,0.008766144,0.011081531,0.011266852,0.010876441,0.01287105,0.013795794,0.014736051,0.014783095,0.01413111,0.014895439,0.016498959,0.01846002,0.020522319,0.021896541,0.023938088,0.028080619,0.035787071,0.046218385,0.029173438,0.031194067,0.03097771,0.032214853,0.033476042,0.031107194,0.02881771,0.043644621,0.03921349,0.037429749,0.036161348,0.036881144,0.038707941,0.038901019,0.040499355,0.046145244,0.055179902,0.052690659,0.04977665,0.05175192,0.042947127,0.055531988,0.055632217,0.059170683,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.A. Domestic Aviation,Carbon dioxide,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003189043,0.009566829,0.006377786,0.041455743,0.035077964,0.0382667,0.035077964,0.028700179,0.025511136,0.035077964,0.0382667,0.028700179,0.025753614,0.006346054,0.006323603,0.00694536,0.012749279,0.016451583,0.019294746,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.A. Domestic Aviation,Greenhouse gas,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003213306,0.009639617,0.00642631,0.041771154,0.035344851,0.038557848,0.035344851,0.028918541,0.025705234,0.035344851,0.038557848,0.028918541,0.025949557,0.006394337,0.006371715,0.006998203,0.012846281,0.016576753,0.019441548,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.A. Domestic Aviation,Methane,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24428e-07,1.8732252e-06,1.2487972e-06,8.1172084e-06,6.8684126e-06,7.4927804e-06,6.8684126e-06,5.6196154e-06,4.9951874e-06,6.8684126e-06,7.4927804e-06,5.6196154e-06,5.0426656e-06,1.242584e-06,1.238188e-06,1.3599306e-06,2.4963624e-06,3.2212889048063e-06,3.7779921763636e-06,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.A. Domestic Aviation,Nitrous oxide,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.363906e-05,7.0914954e-05,4.7275894e-05,0.000307294,0.000260018,0.000283655,0.000260018,0.000212743,0.000189104,0.000260018,0.000283655,0.000212743,0.000190901,4.704068e-05,4.687426e-05,5.1483087e-05,9.4505148e-05,0.000121949,0.000143024,,,,,,,
Honduras,HN,HND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Carbon dioxide,Units,0.4529901,0.4529901,0.484763699,0.532268005,0.504118508,0.523577567,0.542517083,0.577187307,0.618171496,0.653153333,0.615586193,0.631836445,0.644982148,0.727573152,0.76255528,0.772076867,0.870605908,0.936946367,0.991387561,1.086396771,1.045101266,1.03506012,1.164012944,1.318633346,1.536697581,1.54786935,1.502338686,1.64908766,1.828441992,2.118132533,2.114820038,2.254229302,2.257126212,2.296251694,2.329987371,2.122288055,1.979566302,3.149073627,2.999403408,2.933674319,2.933674319,3.01708402,3.141697415,3.132902714,3.252748933,3.854809305,3.988401153,3.888228146,3.959048422,4.209213379,3.512446072,4.511441431,4.567965105,4.855056289,,,,,,,
